zip,province,building_type,bedroom,construction_Year,price,heating_type,land_surface
8953,West Flanders,HOUSE,4,1953,170000,GAS,252
8210,West Flanders,HOUSE,3,2013,385000,GAS,226
8600,West Flanders,HOUSE,4,2022,475000,GAS,204
8640,West Flanders,HOUSE,3,2022,354096,GAS,372
8420,West Flanders,HOUSE,4,2013,595000,GAS,600
8000,West Flanders,HOUSE,4,2021,379000,GAS,184
8790,West Flanders,HOUSE,3,2019,475000,GAS,150
8530,West Flanders,HOUSE,5,1956,230000,GAS,489
8560,West Flanders,HOUSE,2,1930,229000,GAS,378
8540,West Flanders,HOUSE,3,1975,275000,ELECTRIC,938
8600,West Flanders,HOUSE,6,1980,475000,FUELOIL,1480
8300,West Flanders,HOUSE,4,2001,1795000,GAS,140
8500,West Flanders,HOUSE,4,1972,1080000,FUELOIL,2759
8210,West Flanders,HOUSE,4,1996,950000,FUELOIL,1698
8000,West Flanders,HOUSE,4,1955,289000,GAS,209
8800,West Flanders,HOUSE,4,1986,380000,GAS,360
8530,West Flanders,HOUSE,4,2022,309000,GAS,214
8560,West Flanders,HOUSE,4,1957,260000,FUELOIL,219
8530,West Flanders,HOUSE,4,2022,308000,GAS,215
8600,West Flanders,HOUSE,4,2022,445000,GAS,243
8780,West Flanders,HOUSE,3,2021,311500,GAS,284
8000,West Flanders,HOUSE,3,2002,399000,GAS,60
8700,West Flanders,HOUSE,4,1996,380000,GAS,542
8750,West Flanders,HOUSE,4,2021,371600,GAS,306
8000,West Flanders,HOUSE,4,1931,388000,GAS,150
8400,West Flanders,HOUSE,3,1954,330000,ELECTRIC,292
8310,West Flanders,HOUSE,3,2022,358000,GAS,177
8300,West Flanders,HOUSE,4,2001,2300000,GAS,300
8820,West Flanders,HOUSE,3,2022,340000,GAS,351
8570,West Flanders,HOUSE,3,1992,399000,ELECTRIC,673
8450,West Flanders,HOUSE,1,1996,135000,ELECTRIC,2606
8820,West Flanders,HOUSE,3,2022,380000,GAS,591
8301,West Flanders,HOUSE,4,2001,1795000,GAS,140
8300,West Flanders,HOUSE,5,2015,2155000,GAS,458
8530,West Flanders,HOUSE,4,2022,343000,GAS,314
8211,West Flanders,HOUSE,3,2013,385000,GAS,226
8700,West Flanders,HOUSE,3,1959,235000,FUELOIL,207
8980,West Flanders,HOUSE,4,1973,492500,FUELOIL,1180
8530,West Flanders,HOUSE,4,1984,325000,ELECTRIC,611
8800,West Flanders,HOUSE,4,1987,495000,GAS,506
8500,West Flanders,HOUSE,3,1962,398000,GAS,448
8790,West Flanders,HOUSE,4,1952,295000,FUELOIL,516
8400,West Flanders,HOUSE,7,1959,298000,GAS,212
8450,West Flanders,HOUSE,6,1958,415000,GAS,233
8800,West Flanders,HOUSE,2,1940,125000,GAS,117
8700,West Flanders,HOUSE,4,1930,269000,FUELOIL,253
8820,West Flanders,HOUSE,4,2022,305000,GAS,201
8800,West Flanders,HOUSE,2,1991,429000,GAS,886
8600,West Flanders,HOUSE,4,2022,445000,GAS,223
8300,West Flanders,HOUSE,5,1955,3565000,GAS,536
8500,West Flanders,HOUSE,3,1956,345000,GAS,637
8310,West Flanders,HOUSE,3,2022,396000,GAS,225
8750,West Flanders,HOUSE,4,1986,750000,GAS,1947
8800,West Flanders,HOUSE,3,1972,365000,GAS,1236
8660,West Flanders,HOUSE,6,1918,295000,GAS,670
8450,West Flanders,HOUSE,4,1973,325000,GAS,174
8530,West Flanders,HOUSE,3,2000,335000,GAS,621
8550,West Flanders,HOUSE,4,1963,389000,FUELOIL,657
8300,West Flanders,HOUSE,4,2005,3850000,GAS,599
8511,West Flanders,HOUSE,3,1972,229000,GAS,340
8560,West Flanders,HOUSE,3,1930,275000,GAS,307
8580,West Flanders,HOUSE,4,1899,485000,FUELOIL,1205
8210,West Flanders,HOUSE,3,2022,295822,GAS,250
8710,West Flanders,HOUSE,3,2007,449000,GAS,600
8930,West Flanders,HOUSE,2,1961,279000,GAS,737
8570,West Flanders,HOUSE,4,2017,450000,GAS,382
8400,West Flanders,HOUSE,4,1919,229900,GAS,99
8755,West Flanders,HOUSE,4,2009,795000,GAS,1375
8600,West Flanders,HOUSE,4,2022,475000,GAS,223
8020,West Flanders,HOUSE,4,1935,275000,GAS,610
8908,West Flanders,HOUSE,3,1999,497500,GAS,718
8210,West Flanders,HOUSE,3,2022,295472,GAS,249
8700,West Flanders,HOUSE,2,1942,389000,GAS,326
8553,West Flanders,HOUSE,3,2022,335344,GAS,399
8210,West Flanders,HOUSE,4,1933,220000,FUELOIL,574
8820,West Flanders,HOUSE,3,2022,365000,GAS,490
8930,West Flanders,HOUSE,3,1930,179000,GAS,166
8000,West Flanders,HOUSE,10,1923,879000,GAS,221
8800,West Flanders,HOUSE,3,1963,220000,GAS,342
8580,West Flanders,HOUSE,3,1967,199000,FUELOIL,240
8370,West Flanders,HOUSE,4,1995,419000,GAS,160
8450,West Flanders,HOUSE,3,1936,199000,GAS,185
8820,West Flanders,HOUSE,4,2022,284000,GAS,188
8670,West Flanders,HOUSE,3,2014,199000,GAS,197
8470,West Flanders,HOUSE,2,1937,200000,GAS,185
8790,West Flanders,HOUSE,3,1979,342000,GAS,1021
8370,West Flanders,HOUSE,4,1963,330000,GAS,143
8760,West Flanders,HOUSE,5,1974,350000,FUELOIL,660
8770,West Flanders,HOUSE,3,1930,280000,GAS,308
8020,West Flanders,HOUSE,4,2022,392000,GAS,544
8650,West Flanders,HOUSE,3,2021,297300,GAS,783
8610,West Flanders,HOUSE,4,2009,1190000,FUELOIL,8132
8510,West Flanders,HOUSE,5,1976,380000,FUELOIL,525
8800,West Flanders,HOUSE,6,1937,565000,GAS,653
8550,West Flanders,HOUSE,3,2022,376950,GAS,428
8310,West Flanders,HOUSE,3,1988,360000,GAS,136
8870,West Flanders,HOUSE,5,2021,513468,GAS,500
8900,West Flanders,HOUSE,5,1975,395000,GAS,4457
8820,West Flanders,HOUSE,3,1968,269000,ELECTRIC,568
8650,West Flanders,HOUSE,3,2021,298300,GAS,790
8500,West Flanders,HOUSE,4,1980,2500,FUELOIL,8215
8793,West Flanders,HOUSE,3,2021,335000,GAS,303
8200,West Flanders,HOUSE,6,1954,375000,FUELOIL,279
8340,West Flanders,HOUSE,4,1955,345000,FUELOIL,945
8500,West Flanders,HOUSE,3,1870,645000,ELECTRIC,110
8930,West Flanders,HOUSE,4,1937,269000,GAS,241
8670,West Flanders,HOUSE,3,2022,500070,GAS,594
8020,West Flanders,HOUSE,4,2022,412000,GAS,568
8300,West Flanders,HOUSE,5,2004,975000,GAS,164
8480,West Flanders,HOUSE,3,1933,219000,GAS,519
8470,West Flanders,HOUSE,3,1957,275000,GAS,521
8630,West Flanders,HOUSE,1,1850,155000,GAS,73
8554,West Flanders,HOUSE,4,1993,510000,FUELOIL,1334
8800,West Flanders,HOUSE,4,1930,250000,GAS,506
8790,West Flanders,HOUSE,3,1977,319500,GAS,728
8020,West Flanders,HOUSE,4,2022,375000,GAS,482
8840,West Flanders,HOUSE,3,1991,325000,GAS,355
8400,West Flanders,HOUSE,4,2008,565000,GAS,83
8560,West Flanders,HOUSE,2,1919,225000,GAS,274
8620,West Flanders,HOUSE,4,1976,240000,GAS,90
8870,West Flanders,HOUSE,3,2021,432107,GAS,280
8750,West Flanders,HOUSE,3,2022,293000,GAS,174
8691,West Flanders,HOUSE,3,1938,221000,FUELOIL,455
8500,West Flanders,HOUSE,3,1946,319000,GAS,103
8587,West Flanders,HOUSE,3,1981,369000,ELECTRIC,840
8300,West Flanders,HOUSE,5,2000,1375000,GAS,145
8750,West Flanders,HOUSE,3,2022,333000,GAS,265
8400,West Flanders,HOUSE,4,1959,299000,GAS,126
8610,West Flanders,HOUSE,4,1957,475000,GAS,1188
8550,West Flanders,HOUSE,3,1930,255000,GAS,460
8450,West Flanders,HOUSE,3,2016,407000,ELECTRIC,249
8000,West Flanders,HOUSE,4,1952,499000,ELECTRIC,93
8210,West Flanders,HOUSE,4,1950,390000,GAS,450
8660,West Flanders,HOUSE,4,1932,179000,GAS,120
8300,West Flanders,HOUSE,5,1928,3995000,GAS,925
8020,West Flanders,HOUSE,4,2022,392000,GAS,565
8820,West Flanders,HOUSE,4,1967,269000,FUELOIL,520
8790,West Flanders,HOUSE,3,1970,400000,FUELOIL,581
8930,West Flanders,HOUSE,3,1943,520000,FUELOIL,1656
8370,West Flanders,HOUSE,3,1920,350000,GAS,105
8780,West Flanders,HOUSE,3,1959,309000,FUELOIL,351
8020,West Flanders,HOUSE,4,2022,378000,GAS,475
8200,West Flanders,HOUSE,3,1935,335000,GAS,130
8530,West Flanders,HOUSE,3,1958,260000,FUELOIL,600
8820,West Flanders,HOUSE,3,1983,289000,FUELOIL,802
8750,West Flanders,HOUSE,3,2021,364000,GAS,318
8630,West Flanders,HOUSE,3,1850,395000,GAS,299
8570,West Flanders,HOUSE,3,1960,303000,GAS,614
8900,West Flanders,HOUSE,5,2022,642155,SOLAR,700
8820,West Flanders,HOUSE,3,2021,291500,GAS,174
8420,West Flanders,HOUSE,8,1973,635000,GAS,394
8020,West Flanders,HOUSE,4,2022,405000,GAS,622
8800,West Flanders,HOUSE,4,1962,239900,GAS,179
8500,West Flanders,HOUSE,3,1933,189000,GAS,195
8670,West Flanders,HOUSE,3,2022,510875,GAS,625
8820,West Flanders,HOUSE,3,1958,289000,GAS,680
8720,West Flanders,HOUSE,3,1940,148000,FUELOIL,272
8560,West Flanders,HOUSE,4,1957,245000,FUELOIL,219
8791,West Flanders,HOUSE,4,1949,150000,GAS,506
8020,West Flanders,HOUSE,4,1997,569000,FUELOIL,1320
8790,West Flanders,HOUSE,3,1977,249000,GAS,271
8510,West Flanders,HOUSE,3,1954,545000,GAS,1200
8930,West Flanders,HOUSE,3,1958,160000,GAS,204
8670,West Flanders,HOUSE,3,2022,495070,GAS,594
8870,West Flanders,HOUSE,4,2022,349000,GAS,169
8870,West Flanders,HOUSE,4,1973,274000,GAS,280
8790,West Flanders,HOUSE,4,1976,575000,FUELOIL,600
8510,West Flanders,HOUSE,3,1975,425000,GAS,660
8810,West Flanders,HOUSE,3,2021,370000,GAS,275
8551,West Flanders,HOUSE,3,1987,460000,GAS,624
8700,West Flanders,HOUSE,4,1953,1195000,GAS,6625
8850,West Flanders,HOUSE,6,1994,508600,FUELOIL,4185
8020,West Flanders,HOUSE,3,2022,526250,GAS,5352
8850,West Flanders,HOUSE,3,1957,265000,GAS,1010
8870,West Flanders,HOUSE,4,2022,329000,GAS,159
8790,West Flanders,HOUSE,5,1989,550000,ELECTRIC,941
8400,West Flanders,HOUSE,6,1907,319000,GAS,135
8500,West Flanders,HOUSE,4,1850,399000,GAS,97
8620,West Flanders,HOUSE,4,1979,365000,GAS,366
8530,West Flanders,HOUSE,3,1948,199000,GAS,82
8800,West Flanders,HOUSE,2,1955,210000,GAS,320
8560,West Flanders,HOUSE,1,1947,139000,PELLET,271
8870,West Flanders,HOUSE,3,1918,210000,GAS,245
8500,West Flanders,HOUSE,3,1899,199000,GAS,59
8400,West Flanders,HOUSE,3,1930,243500,GAS,67
8540,West Flanders,HOUSE,2,1939,177500,GAS,125
8930,West Flanders,HOUSE,3,1936,225000,GAS,401
8930,West Flanders,HOUSE,3,1933,149000,GAS,200
8840,West Flanders,HOUSE,3,2020,345000,GAS,488
8940,West Flanders,HOUSE,4,1958,246500,GAS,447
8972,West Flanders,HOUSE,3,1945,142000,FUELOIL,363
8730,West Flanders,HOUSE,2,1931,217000,GAS,353
8430,West Flanders,HOUSE,2,1986,375000,GAS,748
8793,West Flanders,HOUSE,3,2021,310000,GAS,212
8790,West Flanders,HOUSE,5,1972,225000,GAS,304
8020,West Flanders,HOUSE,4,2022,349000,GAS,444
8480,West Flanders,HOUSE,3,1975,359000,FUELOIL,504
8340,West Flanders,HOUSE,6,1986,1195000,FUELOIL,5420
8210,West Flanders,HOUSE,5,2010,485000,GAS,572
8680,West Flanders,HOUSE,4,1977,525000,FUELOIL,1815
8800,West Flanders,HOUSE,4,1930,395000,GAS,506
8610,West Flanders,HOUSE,3,1964,245000,GAS,677
8540,West Flanders,HOUSE,5,1981,415000,FUELOIL,869
8800,West Flanders,HOUSE,2,1930,165000,GAS,280
8670,West Flanders,HOUSE,3,2022,505875,GAS,625
8810,West Flanders,HOUSE,3,2021,370200,GAS,360
8810,West Flanders,HOUSE,6,1900,299000,GAS,364
8400,West Flanders,HOUSE,3,1986,375000,GAS,330
8610,West Flanders,HOUSE,4,1974,599000,FUELOIL,7840
8670,West Flanders,HOUSE,1,1976,79500,ELECTRIC,49
8020,West Flanders,HOUSE,4,2022,463000,GAS,1637
8310,West Flanders,HOUSE,4,1973,365000,GAS,328
8560,West Flanders,HOUSE,3,1994,625000,GAS,934
8500,West Flanders,HOUSE,5,1976,520000,FUELOIL,1469
8810,West Flanders,HOUSE,4,2021,386500,GAS,361
8520,West Flanders,HOUSE,3,1900,298000,GAS,522
8800,West Flanders,HOUSE,2,2021,256702,GAS,112
8000,West Flanders,HOUSE,4,1870,540000,GAS,100
8510,West Flanders,HOUSE,3,1977,289000,GAS,230
8810,West Flanders,HOUSE,3,2022,346200,GAS,286
8500,West Flanders,HOUSE,4,1973,390000,GAS,486
8870,West Flanders,HOUSE,3,1955,249500,FUELOIL,395
8800,West Flanders,HOUSE,4,1968,199000,GAS,242
8000,West Flanders,HOUSE,1,1788,550000,GAS,262
8400,West Flanders,HOUSE,3,1986,490000,ELECTRIC,138
8530,West Flanders,HOUSE,4,2011,340000,GAS,210
8370,West Flanders,HOUSE,3,1934,175000,GAS,81
8300,West Flanders,HOUSE,5,2007,2145000,GAS,695
8691,West Flanders,HOUSE,3,2000,685000,GAS,1189
8370,West Flanders,HOUSE,3,1976,685000,GAS,360
8670,West Flanders,HOUSE,3,1992,995000,GAS,659
8370,West Flanders,HOUSE,3,1936,299500,GAS,146
8770,West Flanders,HOUSE,3,2017,360000,GAS,223
8791,West Flanders,HOUSE,3,1985,399000,GAS,534
8530,West Flanders,HOUSE,3,1937,179000,GAS,353
8510,West Flanders,HOUSE,6,1998,790000,GAS,1237
8760,West Flanders,HOUSE,3,1945,229900,GAS,225
8670,West Flanders,HOUSE,5,1975,795000,GAS,1026
8340,West Flanders,HOUSE,5,1994,1150000,GAS,2737
8500,West Flanders,HOUSE,3,1951,494000,GAS,706
8300,West Flanders,HOUSE,3,1938,425000,GAS,883
8530,West Flanders,HOUSE,3,1957,180000,GAS,188
8370,West Flanders,HOUSE,3,1937,259000,GAS,195
8820,West Flanders,HOUSE,2,1930,257000,GAS,69
8700,West Flanders,HOUSE,3,1934,249000,GAS,155
8450,West Flanders,HOUSE,3,1983,620000,ELECTRIC,1555
8630,West Flanders,HOUSE,1,1899,165000,GAS,140
8560,West Flanders,HOUSE,3,1958,254950,GAS,175
8780,West Flanders,HOUSE,4,1960,845000,FUELOIL,1906
8791,West Flanders,HOUSE,3,1934,275000,GAS,750
8700,West Flanders,HOUSE,3,2022,365680,GAS,278
8800,West Flanders,HOUSE,3,1970,590000,FUELOIL,4211
8850,West Flanders,HOUSE,3,1955,219800,GAS,470
8370,West Flanders,HOUSE,3,1976,599000,GAS,360
8400,West Flanders,HOUSE,4,1930,230000,GAS,176
8790,West Flanders,HOUSE,4,1971,520000,GAS,115
8870,West Flanders,HOUSE,3,1939,230000,GAS,398
8400,West Flanders,HOUSE,4,2004,545000,GAS,326
8700,West Flanders,HOUSE,2,1974,284000,GAS,855
8670,West Flanders,HOUSE,2,1990,475000,GAS,615
8400,West Flanders,HOUSE,4,1930,170000,GAS,125
8790,West Flanders,HOUSE,3,1978,475000,GAS,755
8211,West Flanders,HOUSE,3,2023,337169,GAS,515
8421,West Flanders,HOUSE,3,1990,398000,ELECTRIC,395
8380,West Flanders,HOUSE,1,1930,365000,GAS,377
8670,West Flanders,HOUSE,4,1956,310000,GAS,896
8020,West Flanders,HOUSE,5,1996,969000,FUELOIL,21530
8300,West Flanders,HOUSE,3,1972,745000,FUELOIL,530
8490,West Flanders,HOUSE,2,1949,349000,GAS,1110
8950,West Flanders,HOUSE,3,2020,299000,GAS,504
8610,West Flanders,HOUSE,3,2021,388900,GAS,527
8720,West Flanders,HOUSE,5,1981,345000,FUELOIL,721
8550,West Flanders,HOUSE,3,1975,319500,GAS,390
8300,West Flanders,HOUSE,3,2010,1465000,GAS,670
8530,West Flanders,HOUSE,3,1930,85000,ELECTRIC,135
8850,West Flanders,HOUSE,3,1979,595000,GAS,5151
8300,West Flanders,HOUSE,4,2008,1295000,GAS,690
8790,West Flanders,HOUSE,5,1986,1050000,FUELOIL,6574
8470,West Flanders,HOUSE,3,1930,244000,GAS,327
8800,West Flanders,HOUSE,3,1944,179000,ELECTRIC,209
8480,West Flanders,HOUSE,3,2010,550000,GAS,2406
8790,West Flanders,HOUSE,4,1978,340000,FUELOIL,894
8530,West Flanders,HOUSE,4,1958,249000,GAS,731
8978,West Flanders,HOUSE,2,2021,229150,GAS,138
8690,West Flanders,HOUSE,3,1899,279000,GAS,190
8300,West Flanders,HOUSE,4,2002,2795000,GAS,458
8930,West Flanders,HOUSE,4,1965,149000,GAS,165
8610,West Flanders,HOUSE,3,2021,343450,GAS,385
8830,West Flanders,HOUSE,3,2020,276500,GAS,167
8380,West Flanders,HOUSE,4,1968,449500,GAS,293
8950,West Flanders,HOUSE,3,2020,298000,GAS,432
8954,West Flanders,HOUSE,4,1989,599000,GAS,1600
8750,West Flanders,HOUSE,3,2022,331118,GAS,383
8870,West Flanders,HOUSE,1,2021,249500,GAS,250
8610,West Flanders,HOUSE,3,2021,342450,GAS,345
8430,West Flanders,HOUSE,3,1968,799000,GAS,1093
8450,West Flanders,HOUSE,5,1980,299000,ELECTRIC,262
8434,West Flanders,HOUSE,1,1935,150000,GAS,232
8610,West Flanders,HOUSE,3,2022,342450,GAS,385
8750,West Flanders,HOUSE,3,2022,329118,GAS,373
8301,West Flanders,HOUSE,5,2022,795000,GAS,240
8370,West Flanders,HOUSE,3,1958,265000,GAS,140
8730,West Flanders,HOUSE,4,2011,499000,GAS,722
8530,West Flanders,HOUSE,3,2022,306000,GAS,289
8400,West Flanders,HOUSE,6,1972,415000,GAS,128
8587,West Flanders,HOUSE,5,2008,1295000,GAS,3700
8930,West Flanders,HOUSE,3,2021,299000,GAS,476
8820,West Flanders,HOUSE,3,2022,305000,GAS,244
8580,West Flanders,HOUSE,3,2016,289000,GAS,300
8690,West Flanders,HOUSE,4,1775,790000,CARBON,41579
8551,West Flanders,HOUSE,3,2011,349000,GAS,302
8800,West Flanders,HOUSE,3,1919,279500,GAS,269
8520,West Flanders,HOUSE,3,2022,314500,GAS,250
8530,West Flanders,HOUSE,3,2022,311000,GAS,310
8400,West Flanders,HOUSE,1,2019,250000,GAS,83
8972,West Flanders,HOUSE,3,1918,199000,GAS,168
8500,West Flanders,HOUSE,3,1954,285000,GAS,422
8430,West Flanders,HOUSE,3,1973,163900,GAS,158
8400,West Flanders,HOUSE,3,2022,255000,GAS,63
8434,West Flanders,HOUSE,4,1970,295000,GAS,155
8400,West Flanders,HOUSE,2,1930,155000,GAS,115
8020,West Flanders,HOUSE,2,1933,219000,GAS,154
8490,West Flanders,HOUSE,5,1986,650000,GAS,1360
8820,West Flanders,HOUSE,4,1932,199900,FUELOIL,400
8551,West Flanders,HOUSE,2,1974,225000,GAS,320
8900,West Flanders,HOUSE,5,1971,625000,FUELOIL,5105
8510,West Flanders,HOUSE,5,2001,1095000,FUELOIL,3265
8400,West Flanders,HOUSE,3,1950,249000,GAS,93
8791,West Flanders,HOUSE,3,1964,440000,FUELOIL,685
8200,West Flanders,HOUSE,5,1954,550000,GAS,1098
8560,West Flanders,HOUSE,4,1985,280000,GAS,593
8530,West Flanders,HOUSE,3,2022,321000,GAS,328
8560,West Flanders,HOUSE,2,1936,100000,GAS,185
8300,West Flanders,HOUSE,5,2005,1375000,GAS,145
8850,West Flanders,HOUSE,2,1918,175000,GAS,210
8420,West Flanders,OTHER,3,2010,259000,GAS,192
8820,West Flanders,HOUSE,7,2007,1180000,GAS,6875
8450,West Flanders,HOUSE,4,1939,219000,GAS,119
8300,West Flanders,HOUSE,5,2007,2145000,GAS,683
8670,West Flanders,HOUSE,3,2021,257133,GAS,113
8310,West Flanders,HOUSE,6,1953,715000,GAS,2100
8630,West Flanders,HOUSE,3,1969,399000,FUELOIL,641
8570,West Flanders,HOUSE,3,1992,332000,GAS,311
8800,West Flanders,HOUSE,4,1900,1100000,GAS,505
8610,West Flanders,HOUSE,3,1966,279000,GAS,462
8890,West Flanders,HOUSE,3,1980,240000,GAS,416
8930,West Flanders,HOUSE,2,1936,205000,GAS,641
8310,West Flanders,HOUSE,3,1974,545000,GAS,1220
8000,West Flanders,HOUSE,3,1936,575000,GAS,109
8940,West Flanders,HOUSE,3,2022,300877,GAS,373
8000,West Flanders,HOUSE,6,1850,2850000,GAS,1850
8600,West Flanders,HOUSE,3,2021,365434,GAS,300
8420,West Flanders,HOUSE,3,2022,342000,GAS,334
8750,West Flanders,HOUSE,3,2018,399000,GAS,530
8790,West Flanders,HOUSE,3,1978,585000,GAS,1187
8500,West Flanders,HOUSE,10,1948,2650000,FUELOIL,7254
8800,West Flanders,HOUSE,4,1988,599500,GAS,905
8650,West Flanders,HOUSE,3,2023,250000,GAS,168
8700,West Flanders,HOUSE,3,2022,353197,GAS,445
8530,West Flanders,HOUSE,4,1960,259000,GAS,449
8434,West Flanders,HOUSE,6,1968,475000,FUELOIL,684
8520,West Flanders,HOUSE,3,2022,330300,GAS,290
8930,West Flanders,HOUSE,5,1954,249000,GAS,424
8647,West Flanders,HOUSE,3,1959,420000,GAS,702
8500,West Flanders,HOUSE,9,1965,980000,FUELOIL,1340
8670,West Flanders,HOUSE,5,1975,895000,FUELOIL,1500
8800,West Flanders,HOUSE,5,2009,349000,GAS,216
8300,West Flanders,HOUSE,5,1997,2850000,GAS,793
8510,West Flanders,HOUSE,6,1958,275000,GAS,821
8580,West Flanders,HOUSE,5,1957,695000,GAS,1996
8510,West Flanders,HOUSE,3,1966,288000,GAS,558
8490,West Flanders,HOUSE,4,1965,395000,GAS,752
8200,West Flanders,HOUSE,5,1960,759000,GAS,813
8800,West Flanders,HOUSE,3,1945,250000,GAS,338
8510,West Flanders,HOUSE,4,1966,1450000,GAS,3781
8940,West Flanders,HOUSE,4,1964,455000,GAS,725
8400,West Flanders,HOUSE,4,1993,436000,GAS,228
8790,West Flanders,HOUSE,3,1972,249500,GAS,357
8520,West Flanders,HOUSE,3,2022,326110,GAS,293
8370,West Flanders,HOUSE,2,1899,183000,GAS,50
8500,West Flanders,OTHER,9,1965,980000,FUELOIL,1340
8420,West Flanders,HOUSE,2,1936,245000,GAS,121
8400,West Flanders,HOUSE,3,1961,299000,GAS,191
8434,West Flanders,HOUSE,3,1978,410000,GAS,525
8000,West Flanders,HOUSE,5,1934,585000,ELECTRIC,115
8800,West Flanders,HOUSE,4,2005,280000,GAS,191
8930,West Flanders,HOUSE,5,1984,249000,GAS,785
8800,West Flanders,HOUSE,7,1982,2250000,FUELOIL,15000
8470,West Flanders,HOUSE,3,1995,580000,GAS,753
8670,West Flanders,HOUSE,3,1936,320000,GAS,132
8930,West Flanders,HOUSE,3,1919,225000,GAS,290
8310,West Flanders,HOUSE,5,2022,392200,GAS,490
8730,West Flanders,HOUSE,3,1983,499000,GAS,855
8501,West Flanders,HOUSE,4,1976,297000,GAS,213
8210,West Flanders,HOUSE,3,2022,441650,ELECTRIC,478
8210,West Flanders,HOUSE,3,2022,298150,GAS,250
8750,West Flanders,HOUSE,3,2021,375000,GAS,415
8470,West Flanders,HOUSE,4,1992,495000,GAS,980
8560,West Flanders,HOUSE,2,1964,129000,GAS,160
8630,West Flanders,HOUSE,1,1881,225000,GAS,217
8460,West Flanders,HOUSE,4,1940,375000,GAS,841
8691,West Flanders,HOUSE,3,2011,435000,GAS,154
8820,West Flanders,HOUSE,3,2021,345296,GAS,380
8790,West Flanders,HOUSE,3,1986,574000,SOLAR,1072
8340,West Flanders,HOUSE,4,2023,612800,GAS,553
8500,West Flanders,HOUSE,3,2022,437500,GAS,100
8940,West Flanders,HOUSE,5,1940,325000,PELLET,580
8670,West Flanders,OTHER,2,1976,139000,ELECTRIC,250
8650,West Flanders,HOUSE,3,2023,250000,GAS,179
8370,West Flanders,HOUSE,3,1936,279000,GAS,146
8820,West Flanders,HOUSE,3,2021,321433,GAS,287
8600,West Flanders,HOUSE,5,1998,935000,FUELOIL,9163
8310,West Flanders,HOUSE,3,1961,325000,GAS,285
8500,West Flanders,HOUSE,2,2022,1626625,GAS,461
8810,West Flanders,HOUSE,3,2022,465000,GAS,502
8200,West Flanders,HOUSE,2,1966,390000,FUELOIL,566
8200,West Flanders,HOUSE,4,1932,749000,GAS,1315
8793,West Flanders,HOUSE,3,1978,249000,ELECTRIC,214
8420,West Flanders,HOUSE,4,2007,845000,GAS,2616
8840,West Flanders,HOUSE,3,2018,374900,GAS,195
8750,West Flanders,HOUSE,3,2022,331118,GAS,382
8000,West Flanders,HOUSE,4,1950,749000,GAS,742
8790,West Flanders,HOUSE,3,1970,495000,GAS,594
8301,West Flanders,HOUSE,5,1925,535000,GAS,72
8790,West Flanders,HOUSE,4,1964,325000,GAS,752
8620,West Flanders,HOUSE,4,1980,279000,GAS,227
8400,West Flanders,HOUSE,3,1943,208500,GAS,77
8660,West Flanders,HOUSE,4,2021,256225,GAS,90
8870,West Flanders,HOUSE,3,1895,215000,GAS,322
8610,West Flanders,HOUSE,3,1975,490000,FUELOIL,13000
8700,West Flanders,HOUSE,3,2022,340672,GAS,397
8780,West Flanders,HOUSE,3,1946,295000,FUELOIL,705
8820,West Flanders,HOUSE,3,2021,320923,GAS,287
8300,West Flanders,HOUSE,4,2001,2300000,GAS,288
8550,West Flanders,HOUSE,3,1981,450000,GAS,1708
8650,West Flanders,HOUSE,3,2022,322859,GAS,337
8800,West Flanders,HOUSE,3,2010,405000,GAS,33
8791,West Flanders,HOUSE,4,1999,999999,ELECTRIC,1527
8890,West Flanders,HOUSE,4,1974,259000,GAS,179
8670,West Flanders,HOUSE,3,2019,237615,GAS,186
8660,West Flanders,HOUSE,3,1930,295000,FUELOIL,243
8660,West Flanders,HOUSE,4,1992,798000,FUELOIL,1250
8930,West Flanders,HOUSE,4,1963,449000,FUELOIL,661
8400,West Flanders,HOUSE,4,1964,265000,GAS,71
8800,West Flanders,HOUSE,4,1955,225000,GAS,710
8940,West Flanders,HOUSE,3,1940,430000,FUELOIL,2047
8760,West Flanders,HOUSE,3,1958,313500,GAS,350
8400,West Flanders,HOUSE,2,2012,335000,GAS,85
8820,West Flanders,HOUSE,3,2021,331141,GAS,368
8650,West Flanders,HOUSE,3,2022,302745,GAS,280
8530,West Flanders,HOUSE,4,2011,415000,GAS,365
8793,West Flanders,HOUSE,4,2001,445000,GAS,462
8902,West Flanders,HOUSE,3,1935,500000,GAS,9000
8800,West Flanders,HOUSE,3,1966,225000,GAS,642
8700,West Flanders,HOUSE,3,2002,495000,GAS,360
8531,West Flanders,HOUSE,5,1980,395000,ELECTRIC,750
8800,West Flanders,HOUSE,3,1946,199500,GAS,216
8860,West Flanders,HOUSE,6,2014,1050000,GAS,7133
8720,West Flanders,HOUSE,4,1969,297000,FUELOIL,954
8730,West Flanders,HOUSE,4,1979,695000,FUELOIL,6906
8600,West Flanders,HOUSE,2,2021,277500,GAS,173
8500,West Flanders,HOUSE,3,1975,298000,GAS,691
8300,West Flanders,HOUSE,5,1946,3650000,GAS,515
8630,West Flanders,HOUSE,3,1969,585000,GAS,807
8870,West Flanders,HOUSE,2,1951,165000,GAS,154
8820,West Flanders,HOUSE,3,2022,427700,GAS,626
8970,West Flanders,HOUSE,4,1931,178450,GAS,245
