Unnamed: 0,classified_id,classified_type,classified_price,classified_zip,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_outdoor_terrace_exists,customer_id
23490,10108324.0,house,319000,2500.0,installed,0.0,asnew,gas,0.0,2.0,120.0,0,3882317.0
23492,10127923.0,house,319000,8850.0,installed,0.0,justrenovated,gas,164.0,3.0,330.0,0,2163147.0
23493,10082922.0,house,320000,2460.0,0,0.0,good,gas,0.0,2.0,440.0,True,3862277.0
23494,10065970.0,house,320000,8400.0,installed,0.0,good,gas,490.0,1.0,0.0,0,2592834.0
23499,10121500.0,house,325000,1400.0,0,0.0,torenovate,electric,429.0,3.0,3424.0,0,3502806.0
23502,9925055.0,house,329000,2560.0,semiequipped,1955.0,torenovate,gas,504.0,3.0,1219.0,0,3333136.0
23512,10129388.0,house,338000,9255.0,hyperequipped,1953.0,asnew,gas,348.0,5.0,368.0,True,626724.0
23515,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23516,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23521,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23523,10034024.0,house,343000,8770.0,installed,0.0,justrenovated,fueloil,456.0,3.0,660.0,0,2163147.0
23525,10009470.0,house,345000,9470.0,installed,0.0,justrenovated,gas,457.0,3.0,478.0,True,1926187.0
23526,10114255.0,house,349000,1820.0,installed,0.0,asnew,gas,432.0,3.0,440.0,0,988104.0
23527,10119302.0,house,349000,2223.0,installed,1994.0,tobedoneup,fueloil,297.0,3.0,553.0,0,3333136.0
23533,9973416.0,house,350000,1410.0,0,1970.0,tobedoneup,gas,228.0,6.0,600.0,True,3199919.0
23542,9949560.0,house,375000,8700.0,installed,0.0,asnew,gas,417.0,3.0,158.0,True,3546073.0
23544,10127148.0,house,378000,2550.0,hyperequipped,0.0,asnew,gas,169.0,2.0,0.0,True,667471.0
23547,10073802.0,house,385000,8750.0,installed,0.0,tobedoneup,gas,393.0,3.0,545.0,True,3546073.0
23549,10106769.0,house,389000,2950.0,0,1950.0,asnew,gas,235.0,4.0,275.0,True,723713.0
23550,10127918.0,house,389000,8730.0,notinstalled,0.0,justrenovated,gas,148.0,3.0,570.0,0,3546073.0
23553,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23554,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23559,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23561,10087301.0,house,399000,2220.0,installed,1972.0,good,fueloil,319.0,4.0,798.0,True,3333136.0
23562,9978603.0,house,399000,2500.0,installed,1967.0,good,gas,122.0,3.0,234.0,0,3333136.0
23563,10087302.0,house,399000,2580.0,installed,1972.0,good,fueloil,319.0,4.0,798.0,True,3333136.0
23564,9664047.0,house,399000,3140.0,installed,1984.0,good,fueloil,239.0,3.0,289.0,0,3333136.0
23565,9983635.0,house,399000,4219.0,installed,1920.0,good,electric,371.0,4.0,484.0,True,3853966.0
23568,9933568.0,house,410000,7332.0,installed,0.0,asnew,gas,186.0,4.0,1771.0,True,1162832.0
23571,9966374.0,house,415000,9420.0,installed,0.0,good,gas,415.0,5.0,1388.0,True,1926187.0
23574,10034531.0,house,425000,6900.0,installed,0.0,good,fueloil,334.0,5.0,676.0,True,3199919.0
23575,10098138.0,house,425000,9300.0,usainstalled,0.0,good,gas,291.0,5.0,226.0,True,3608721.0
23583,10049547.0,house,449000,2000.0,installed,0.0,good,gas,486.0,3.0,0.0,True,3102191.0
23584,9827053.0,house,449000,2170.0,installed,1938.0,good,gas,318.0,5.0,273.0,True,3862741.0
23587,10061289.0,house,450000,1020.0,0,1968.0,torenovate,gas,300.0,4.0,1.0,0,1150021.0
23588,9774174.0,house,450000,1050.0,installed,1930.0,good,gas,480.0,2.0,0.0,0,2352.0
23591,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23592,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23597,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23599,10053905.0,house,465000,9000.0,installed,0.0,asnew,gas,281.0,2.0,90.0,True,1890498.0
23602,10120778.0,house,480000,7331.0,0,0.0,torenovate,gas,0.0,15.0,480.0,0,3882970.0
23604,10123346.0,house,498000,9600.0,0,1938.0,good,gas,459.0,4.0,360.0,True,2105076.0
23606,10113115.0,house,499000,5300.0,hyperequipped,1993.0,good,fueloil,191.0,6.0,2642.0,True,3633266.0
23609,10029333.0,house,525000,7000.0,hyperequipped,1850.0,asnew,gas,270.0,4.0,710.0,True,3264425.0
23612,10047550.0,house,545000,3001.0,0,1899.0,good,gas,0.0,3.0,160.0,0,829997.0
23618,10117071.0,house,595000,8850.0,semiequipped,1979.0,asnew,gas,353.0,3.0,5151.0,True,2163147.0
23621,10101528.0,house,615000,8020.0,usahyperequipped,0.0,asnew,gas,283.0,4.0,2186.0,0,2562644.0
23622,10027063.0,house,625000,1140.0,installed,1962.0,tobedoneup,gas,401.0,5.0,400.0,True,3876348.0
23623,10098762.0,house,625000,2220.0,installed,1969.0,asnew,gas,246.0,0.0,501.0,0,3333136.0
23624,9941240.0,house,625000,9320.0,installed,1960.0,tobedoneup,gas,0.0,4.0,1476.0,True,2138569.0
23625,9779819.0,house,649000,4680.0,hyperequipped,1996.0,asnew,fueloil,215.0,6.0,4200.0,True,2397669.0
23626,10131171.0,house,650000,1420.0,installed,1979.0,tobedoneup,gas,323.0,5.0,2206.0,True,1628452.0
23627,9490845.0,house,650000,3300.0,installed,1973.0,good,electric,612.0,4.0,0.0,0,796357.0
23629,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23630,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23635,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23636,10119419.0,house,665000,9000.0,installed,1890.0,asnew,gas,232.0,5.0,128.0,0,1656665.0
23637,10117245.0,house,675000,1180.0,0,0.0,torenovate,gas,0.0,4.0,327.0,True,1748613.0
23640,10080161.0,house,699000,1200.0,installed,1972.0,tobedoneup,electric,435.0,4.0,121.0,True,414677.0
23667,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23668,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23673,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23685,10157969.0,house,145000,5600.0,usasemiequipped,0.0,good,fueloil,341.0,2.0,0.0,0,3853972.0
23686,10157318.0,house,298000,2220.0,0,0.0,asnew,gas,517.0,3.0,156.0,0,2216813.0
23689,10158612.0,house,485000,1800.0,usainstalled,1918.0,good,gas,198.0,6.0,230.0,0,1836871.0
23699,10136160.0,house,495000,1410.0,0,1900.0,torenovate,gas,314.0,5.0,850.0,True,1628452.0
23701,10135346.0,house,225000,8400.0,installed,0.0,justrenovated,gas,223.0,3.0,50.0,0,3699491.0
23702,10133937.0,house,240000,7020.0,installed,1971.0,asnew,gas,431.0,4.0,797.0,0,91608.0
23705,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23706,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23711,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23715,10151768.0,house,391000,1360.0,usahyperequipped,0.0,asnew,gas,0.0,3.0,285.0,True,1749739.0
23716,10151766.0,house,392000,1360.0,usahyperequipped,0.0,asnew,gas,0.0,3.0,272.0,True,1749739.0
23717,10138770.0,house,129000,9100.0,0,0.0,torenovate,gas,635.0,2.0,70.0,True,2843167.0
23732,10143119.0,house,350000,1300.0,installed,1975.0,good,gas,340.0,3.0,697.0,True,47821.0
23735,10144526.0,house,449000,9230.0,0,0.0,good,gas,356.0,3.0,220.0,True,1739.0
23736,10143359.0,house,450000,5550.0,usainstalled,1965.0,good,gas,214.0,7.0,385.0,True,3846218.0
23741,10023223.0,house,159000,6040.0,notinstalled,1935.0,torenovate,gas,705.0,4.0,400.0,True,3649725.0
23743,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23744,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23749,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23750,10050515.0,house,199000,7180.0,semiequipped,1905.0,good,gas,547.0,2.0,330.0,True,3649725.0
23751,10050514.0,house,199000,7181.0,semiequipped,1905.0,good,gas,547.0,2.0,330.0,True,3649725.0
23752,10129099.0,house,200000,6230.0,installed,1967.0,good,gas,383.0,2.0,140.0,True,3649725.0
23753,10007709.0,house,240000,1420.0,semiequipped,1930.0,good,gas,373.0,2.0,50.0,0,1628452.0
23754,10112759.0,house,245000,1420.0,semiequipped,1920.0,tobedoneup,gas,411.0,3.0,162.0,True,1628452.0
23755,10063444.0,house,249000,6000.0,installed,1950.0,good,gas,310.0,3.0,280.0,True,3649725.0
23756,10064769.0,house,249000,6042.0,installed,1950.0,good,gas,310.0,3.0,280.0,True,3649725.0
23757,10063443.0,house,299000,6210.0,installed,1980.0,good,fueloil,348.0,4.0,222.0,True,3649725.0
23758,10104226.0,house,299000,9300.0,usahyperequipped,1960.0,tobedoneup,gas,342.0,4.0,1.0,True,1306479.0
23759,10119735.0,house,350000,1330.0,hyperequipped,1961.0,tobedoneup,gas,566.0,2.0,556.0,True,1580191.0
23760,10115965.0,house,385000,1420.0,usainstalled,1907.0,tobedoneup,gas,236.0,4.0,765.0,0,1628452.0
23761,10096652.0,house,385000,7060.0,usahyperequipped,1975.0,asnew,gas,138.0,5.0,549.0,True,3649725.0
23762,10096654.0,house,385000,7062.0,usahyperequipped,1975.0,asnew,gas,138.0,5.0,549.0,True,3649725.0
23763,10106815.0,house,395000,1332.0,semiequipped,1920.0,good,gas,140.0,3.0,454.0,True,1580191.0
23764,10076643.0,house,395000,1420.0,semiequipped,1972.0,tobedoneup,fueloil,318.0,4.0,409.0,True,1628452.0
23765,10084273.0,house,419000,1702.0,usahyperequipped,1965.0,good,gas,232.0,4.0,138.0,True,1306479.0
23766,10109576.0,house,439000,6230.0,usahyperequipped,1993.0,good,fueloil,311.0,5.0,1396.0,True,3649725.0
23767,10096640.0,house,445000,1300.0,hyperequipped,1970.0,good,gas,287.0,3.0,890.0,True,1580191.0
23768,10099048.0,house,469000,6210.0,usahyperequipped,2001.0,good,fueloil,360.0,4.0,800.0,True,3649725.0
23769,10122240.0,house,480000,1420.0,hyperequipped,1920.0,asnew,gas,435.0,3.0,800.0,True,1628452.0
23770,10087695.0,house,715000,1400.0,installed,1975.0,good,gas,353.0,7.0,158.0,True,3649725.0
23771,10017402.0,house,795000,1330.0,hyperequipped,1973.0,good,fueloil,322.0,5.0,1523.0,True,1580191.0
23775,10148877.0,house,165000,6790.0,installed,1973.0,torenovate,fueloil,353.0,3.0,911.0,True,3750696.0
23777,10150562.0,house,495000,4610.0,hyperequipped,0.0,good,gas,319.0,5.0,338.0,True,2654558.0
23778,10155343.0,house,75000,5540.0,0,0.0,good,gas,0.0,1.0,600.0,True,3123072.0
23781,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23782,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23787,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23791,10156229.0,house,285000,6230.0,usainstalled,0.0,torenovate,pellet,1861.0,3.0,1230.0,True,2875955.0
23793,10156724.0,house,359000,8810.0,0,0.0,good,gas,544.0,0.0,191.0,0,3855000.0
23795,10076317.0,house,125000,8400.0,0,1963.0,torenovate,gas,564.0,3.0,150.0,0,3875696.0
23796,10131434.0,house,169000,4000.0,0,0.0,tobedoneup,gas,489.0,3.0,100.0,0,1798121.0
23798,10130300.0,house,499000,3000.0,installed,0.0,good,gas,158.0,5.0,376.0,True,2457099.0
23799,10130301.0,house,499000,3012.0,installed,0.0,good,gas,158.0,5.0,376.0,True,2457099.0
23800,10131890.0,house,500000,1300.0,0,0.0,tobedoneup,gas,547.0,0.0,0.0,True,2258636.0
23805,10038228.0,house,275000,7500.0,semiequipped,0.0,good,fueloil,197.0,4.0,0.0,True,3877166.0
23806,10133408.0,house,495000,8434.0,installed,0.0,justrenovated,gas,294.0,4.0,800.0,0,2397861.0
23808,10136154.0,house,325000,2040.0,0,1970.0,good,gas,449.0,5.0,328.0,True,723713.0
23810,10136333.0,house,479500,8560.0,usahyperequipped,0.0,justrenovated,gas,424.0,4.0,734.0,True,3677478.0
23811,10142563.0,house,125000,6200.0,semiequipped,0.0,torenovate,gas,357.0,1.0,125.0,0,3002218.0
23819,10158691.0,house,299000,9420.0,installed,0.0,good,gas,0.0,3.0,317.0,0,3787716.0
23820,10158689.0,apartment,349000,2000.0,installed,1996.0,good,gas,151.0,3.0,0.0,0,291171.0
23825,10158676.0,house,159000,4100.0,semiequipped,0.0,torenovate,gas,278.0,2.0,365.0,True,2928533.0
23831,10092660.0,house,365000,8020.0,installed,0.0,asnew,fueloil,480.0,3.0,600.0,0,2142819.0
23836,10155474.0,house,495000,1410.0,semiequipped,1982.0,good,gas,487.0,3.0,856.0,True,1628452.0
23837,10147324.0,house,230000,4100.0,usainstalled,0.0,good,gas,0.0,4.0,440.0,True,1134439.0
23838,10147069.0,house,330000,6010.0,installed,0.0,good,gas,239.0,6.0,400.0,True,3798403.0
23839,10147449.0,house,470000,5190.0,hyperequipped,0.0,good,electric,0.0,5.0,1061.0,True,1134439.0
23840,10147951.0,house,510000,1315.0,semiequipped,0.0,torenovate,fueloil,516.0,5.0,2000.0,0,2946270.0
23841,10151884.0,house,99000,7900.0,semiequipped,0.0,torenovate,gas,433.0,3.0,227.0,0,1367710.0
23844,10151420.0,house,275000,8200.0,installed,0.0,tobedoneup,gas,0.0,4.0,398.0,0,2142819.0
23845,10154017.0,house,349000,8000.0,installed,0.0,good,gas,183.0,3.0,68.0,True,982179.0
23846,10153027.0,house,560000,8620.0,hyperequipped,0.0,asnew,gas,182.0,4.0,970.0,True,239816.0
23849,10152084.0,house,735000,8300.0,hyperequipped,1972.0,good,fueloil,350.0,3.0,194.0,True,3690217.0
23851,10090941.0,house,50000,4101.0,0,1959.0,good,gas,402.0,1.0,0.0,0,3701602.0
23852,10114773.0,house,54900,2845.0,installed,0.0,torenovate,gas,544.0,3.0,64.0,0,23235.0
23853,10099714.0,house,60000,7100.0,0,0.0,torenovate,gas,337.0,2.0,167.0,0,2979389.0
23854,10119090.0,house,60000,7340.0,0,0.0,torenovate,fueloil,586.0,2.0,200.0,0,1161242.0
23855,10126934.0,house,70000,7070.0,0,0.0,torenovate,gas,381.0,2.0,111.0,0,41152.0
23858,10158726.0,apartment,519000,2000.0,0,0.0,asnew,gas,139.0,3.0,0.0,True,667471.0
23859,10158724.0,house,486000,8510.0,installed,1995.0,good,gas,217.0,3.0,1144.0,True,3577076.0
23860,10158723.0,apartment,229000,2530.0,0,0.0,asnew,gas,84.0,1.0,0.0,True,667471.0
23863,10036804.0,house,215000,3320.0,semiequipped,0.0,torenovate,gas,645.0,3.0,156.0,0,1096644.0
23864,10082233.0,house,70000,7080.0,0,0.0,torenovate,gas,522.0,2.0,110.0,0,1161242.0
23865,10091317.0,house,70000,7340.0,0,0.0,tobedoneup,gas,509.0,2.0,188.0,0,1161242.0
23866,9865217.0,house,75000,4800.0,0,0.0,torenovate,gas,516.0,2.0,0.0,True,1974205.0
23867,9944607.0,house,75000,7080.0,0,0.0,torenovate,gas,503.0,2.0,70.0,0,1161242.0
23868,9822430.0,house,75000,7080.0,0,0.0,torenovate,gas,563.0,2.0,140.0,0,1161242.0
23871,10116228.0,house,80000,8400.0,0,0.0,torenovate,gas,448.0,2.0,96.0,0,105654.0
23872,10047997.0,house,82500,7340.0,0,0.0,torenovate,carbon,395.0,3.0,208.0,0,1161242.0
23874,10124979.0,house,90000,6200.0,installed,0.0,good,gas,429.0,3.0,410.0,True,3276581.0
23875,10110653.0,house,90000,7300.0,0,0.0,torenovate,gas,392.0,2.0,270.0,0,1161242.0
23876,9982006.0,house,95000,7130.0,installed,0.0,good,gas,261.0,2.0,60.0,0,2038381.0
23877,10104810.0,house,95000,7160.0,installed,1899.0,good,fueloil,357.0,2.0,0.0,True,1772121.0
23878,10031541.0,house,95000,7301.0,0,0.0,good,gas,465.0,2.0,190.0,0,1161242.0
23879,9972149.0,house,98000,7012.0,0,0.0,torenovate,gas,525.0,2.0,153.0,0,1161242.0
23880,10081821.0,house,99000,4500.0,0,0.0,torenovate,gas,287.0,3.0,75.0,True,2679386.0
23881,9636294.0,house,99000,6150.0,0,0.0,tobedoneup,pellet,386.0,2.0,310.0,0,1926716.0
23882,9976634.0,house,99500,4000.0,0,0.0,justrenovated,electric,938.0,1.0,75.0,True,1768158.0
23883,10075943.0,house,100000,4800.0,semiequipped,0.0,good,fueloil,374.0,3.0,436.0,True,1974205.0
23884,9895147.0,house,100000,7300.0,0,0.0,torenovate,gas,480.0,2.0,200.0,0,1161242.0
23885,9806381.0,house,100000,7340.0,0,0.0,tobedoneup,gas,759.0,2.0,470.0,0,1161242.0
23886,10088632.0,house,105000,7740.0,installed,0.0,justrenovated,gas,379.0,2.0,70.0,0,92471.0
23887,9950296.0,house,110000,6240.0,installed,0.0,good,gas,400.0,2.0,140.0,True,2556750.0
23888,10095070.0,house,110000,7012.0,0,0.0,torenovate,gas,664.0,3.0,200.0,0,1161242.0
23889,10057613.0,house,110000,7300.0,0,0.0,torenovate,gas,342.0,4.0,160.0,0,1161242.0
23891,10125325.0,house,119000,7340.0,0,0.0,torenovate,gas,409.0,2.0,590.0,0,1161242.0
23892,10124082.0,house,119500,4020.0,installed,0.0,good,gas,0.0,3.0,35.0,0,3636466.0
23893,9965227.0,house,120000,7340.0,0,0.0,torenovate,fueloil,424.0,3.0,170.0,0,1161242.0
23896,10158726.0,apartment,519000,2000.0,0,0.0,asnew,gas,139.0,3.0,0.0,True,667471.0
23897,10158724.0,house,486000,8510.0,installed,1995.0,good,gas,217.0,3.0,1144.0,True,3577076.0
23898,10158723.0,apartment,229000,2530.0,0,0.0,asnew,gas,84.0,1.0,0.0,True,667471.0
23901,10036804.0,house,215000,3320.0,semiequipped,0.0,torenovate,gas,645.0,3.0,156.0,0,1096644.0
23902,10095364.0,house,124000,2830.0,0,0.0,tobedoneup,gas,179.0,2.0,230.0,0,3335227.0
23904,9945150.0,house,130000,7130.0,semiequipped,0.0,justrenovated,electric,0.0,3.0,97.0,True,2038381.0
23905,10110654.0,house,130000,7370.0,0,0.0,tobedoneup,gas,395.0,4.0,311.0,0,1161242.0
23906,9934761.0,house,130000,7380.0,0,0.0,tobedoneup,gas,558.0,3.0,540.0,0,1161242.0
23907,9935136.0,house,130000,7600.0,0,0.0,tobedoneup,pellet,384.0,2.0,616.0,0,1161242.0
23909,10036802.0,house,135000,4040.0,0,0.0,justrenovated,gas,527.0,3.0,0.0,True,3856000.0
23910,10113146.0,house,135000,7000.0,0,0.0,tobedoneup,gas,696.0,2.0,60.0,0,1161242.0
23912,10084999.0,house,125000,7830.0,0,0.0,torenovate,carbon,722.0,4.0,3839.0,0,3044764.0
23913,10126300.0,house,135000,9255.0,0,0.0,torenovate,electric,1576.0,2.0,129.0,True,2843167.0
23914,10082705.0,house,140000,4670.0,0,0.0,torenovate,fueloil,409.0,8.0,6143.0,0,92044.0
23915,9944606.0,house,140000,7033.0,0,0.0,tobedoneup,gas,454.0,2.0,140.0,0,1161242.0
23916,9965228.0,house,140000,7333.0,0,0.0,tobedoneup,gas,705.0,4.0,1500.0,0,1161242.0
23917,9988980.0,house,140000,7370.0,0,0.0,torenovate,fueloil,339.0,3.0,520.0,0,1161242.0
23918,9972150.0,house,140000,7387.0,0,0.0,torenovate,gas,660.0,1.0,1059.0,0,1161242.0
23919,10065407.0,house,145000,4030.0,installed,0.0,good,gas,255.0,1.0,235.0,True,1768158.0
23920,9860685.0,house,145000,7041.0,0,0.0,tobedoneup,fueloil,672.0,2.0,390.0,0,1161242.0
23921,9970497.0,house,149000,6941.0,0,0.0,tobedoneup,electric,1010.0,3.0,210.0,0,293320.0
23922,9967513.0,house,150000,7387.0,0,0.0,torenovate,gas,517.0,3.0,1840.0,0,1161242.0
23923,9991493.0,house,155000,4102.0,0,0.0,asnew,gas,445.0,3.0,50.0,True,1768158.0
23924,10033072.0,house,155000,7130.0,semiequipped,0.0,good,gas,630.0,2.0,106.0,True,2038381.0
23926,9987310.0,house,162000,1400.0,0,0.0,asnew,gas,300.0,1.0,146.0,True,3873543.0
23927,9897793.0,house,165000,6567.0,0,0.0,tobedoneup,fueloil,423.0,3.0,720.0,0,1161242.0
23930,10048537.0,house,169000,9230.0,0,0.0,torenovate,gas,692.0,3.0,84.0,0,3396046.0
23931,10069587.0,house,170000,6032.0,0,0.0,torenovate,fueloil,499.0,7.0,185.0,True,2556750.0
23934,10158726.0,apartment,519000,2000.0,0,0.0,asnew,gas,139.0,3.0,0.0,True,667471.0
23935,10158724.0,house,486000,8510.0,installed,1995.0,good,gas,217.0,3.0,1144.0,True,3577076.0
23936,10158723.0,apartment,229000,2530.0,0,0.0,asnew,gas,84.0,1.0,0.0,True,667471.0
23939,10036804.0,house,215000,3320.0,semiequipped,0.0,torenovate,gas,645.0,3.0,156.0,0,1096644.0
23940,10044834.0,house,172000,7370.0,0,0.0,torenovate,gas,213.0,3.0,2723.0,0,1161242.0
23941,10108039.0,house,175000,4420.0,0,1900.0,tobedoneup,fueloil,311.0,3.0,350.0,True,105683.0
23942,9982717.0,house,175000,6941.0,0,0.0,torenovate,fueloil,506.0,2.0,438.0,0,293320.0
23943,10056554.0,house,175000,7012.0,0,0.0,torenovate,gas,462.0,3.0,253.0,0,1161242.0
23944,10054984.0,house,175000,7370.0,0,0.0,tobedoneup,gas,485.0,3.0,347.0,0,1161242.0
23945,10095528.0,house,175000,9050.0,0,0.0,torenovate,gas,722.0,3.0,0.0,0,91853.0
23946,9768121.0,house,179000,4860.0,0,0.0,torenovate,gas,473.0,4.0,0.0,True,1974205.0
23948,9889786.0,house,180000,6560.0,notinstalled,0.0,torenovate,gas,311.0,0.0,1090.0,0,2038381.0
23950,10066079.0,house,185000,4630.0,0,0.0,tobedoneup,fueloil,559.0,3.0,188.0,0,1798121.0
23953,10075145.0,house,197000,4610.0,0,0.0,good,gas,409.0,2.0,145.0,True,1798121.0
23957,9959930.0,house,200000,7300.0,0,0.0,tobedoneup,gas,383.0,3.0,593.0,0,1161242.0
23958,9835781.0,house,205000,4181.0,0,0.0,tobedoneup,pellet,509.0,3.0,526.0,0,293320.0
23959,9731015.0,house,210000,4610.0,0,0.0,good,gas,506.0,4.0,180.0,True,1768158.0
23960,9731014.0,house,210000,4610.0,0,0.0,good,gas,506.0,4.0,180.0,True,1768158.0
23961,9866945.0,house,210000,7033.0,0,0.0,tobedoneup,gas,359.0,6.0,400.0,0,1161242.0
23962,9898938.0,house,210000,7972.0,0,1850.0,tobedoneup,fueloil,445.0,3.0,780.0,True,3853949.0
23963,10119837.0,house,215000,1600.0,installed,0.0,good,gas,294.0,2.0,274.0,True,2305528.0
23964,10119838.0,house,215000,1601.0,installed,0.0,good,gas,294.0,2.0,274.0,True,2305528.0
23965,10023563.0,house,219000,6200.0,0,0.0,tobedoneup,gas,417.0,5.0,420.0,True,980800.0
23966,10052356.0,house,219000,9400.0,installed,0.0,tobedoneup,gas,514.0,2.0,0.0,True,2138569.0
23967,9990300.0,house,220000,8710.0,0,0.0,good,electric,534.0,3.0,376.0,0,3602952.0
23968,10063477.0,house,225000,4100.0,0,0.0,justrenovated,gas,479.0,4.0,309.0,True,1768158.0
23969,10055108.0,house,225000,4970.0,0,0.0,torenovate,fueloil,477.0,5.0,3480.0,0,297007.0
23972,10158726.0,apartment,519000,2000.0,0,0.0,asnew,gas,139.0,3.0,0.0,True,667471.0
23973,10158724.0,house,486000,8510.0,installed,1995.0,good,gas,217.0,3.0,1144.0,True,3577076.0
23974,10158723.0,apartment,229000,2530.0,0,0.0,asnew,gas,84.0,1.0,0.0,True,667471.0
23977,10036804.0,house,215000,3320.0,semiequipped,0.0,torenovate,gas,645.0,3.0,156.0,0,1096644.0
23978,10098295.0,house,230000,2520.0,0,1963.0,torenovate,fueloil,979.0,4.0,1026.0,0,92168.0
23979,10094600.0,house,230000,9050.0,0,0.0,torenovate,gas,349.0,4.0,0.0,True,91853.0
23980,10000068.0,house,235000,4500.0,installed,0.0,good,pellet,339.0,2.0,1992.0,True,2679386.0
23981,9972622.0,house,235000,6940.0,0,0.0,tobedoneup,fueloil,492.0,3.0,837.0,0,293320.0
23984,10121157.0,house,239000,9600.0,0,0.0,torenovate,fueloil,437.0,5.0,0.0,True,1548676.0
23985,10120647.0,house,239000,9600.0,0,0.0,torenovate,fueloil,437.0,5.0,0.0,True,1548676.0
23986,10116816.0,house,239000,9600.0,0,0.0,torenovate,fueloil,437.0,5.0,0.0,True,1548676.0
23987,10122790.0,house,240000,3012.0,0,1967.0,torenovate,gas,702.0,3.0,528.0,0,41134.0
23988,10063866.0,house,249000,3890.0,notinstalled,0.0,torenovate,fueloil,0.0,4.0,1756.0,0,3853966.0
23989,10066027.0,house,249000,4430.0,0,0.0,justrenovated,gas,385.0,3.0,190.0,True,1798121.0
23990,10032766.0,house,249000,9500.0,installed,0.0,torenovate,gas,532.0,5.0,110.0,True,3840136.0
23991,10091637.0,house,250000,6970.0,installed,1985.0,good,fueloil,0.0,3.0,1100.0,True,1593673.0
23992,10123742.0,house,250000,9180.0,0,1965.0,torenovate,fueloil,894.0,3.0,684.0,0,3636438.0
23993,10120000.0,house,259000,1547.0,installed,0.0,tobedoneup,fueloil,0.0,3.0,180.0,0,2368.0
23994,9754527.0,house,259000,8300.0,0,2018.0,asnew,gas,83.0,1.0,0.0,True,193309.0
23995,10119994.0,house,259000,9500.0,installed,0.0,tobedoneup,fueloil,0.0,3.0,180.0,0,2368.0
23996,10102609.0,house,265000,1851.0,0,1958.0,torenovate,electric,995.0,3.0,488.0,0,3634540.0
23997,10129525.0,house,265000,2490.0,installed,1953.0,justrenovated,gas,235.0,3.0,560.0,0,3759620.0
23998,9892886.0,house,265000,7540.0,0,0.0,tobedoneup,electric,331.0,4.0,1000.0,0,1161242.0
24000,10129230.0,house,275000,4100.0,0,0.0,asnew,gas,150.0,3.0,255.0,True,1768158.0
24002,9966744.0,house,275000,6180.0,installed,0.0,torenovate,gas,327.0,4.0,300.0,True,2099582.0
24003,9925368.0,house,275000,8560.0,0,0.0,good,gas,483.0,2.0,640.0,True,2086309.0
24004,10065494.0,house,275000,9112.0,0,1974.0,good,gas,328.0,3.0,1076.0,0,92428.0
24006,10121564.0,house,280000,8560.0,installed,1985.0,asnew,gas,146.0,4.0,593.0,True,218241.0
24010,10158726.0,apartment,519000,2000.0,0,0.0,asnew,gas,139.0,3.0,0.0,True,667471.0
